date,David Copperfield,Ed Westwick,Al Franken,David Corn,David Blaine,Nick Carter,Scott Baio,Lawrence M. Krauss,Michael Weatherly,James Dashner,Dave McClure,Glenn Thrush,Tavis Smiley,Tom Brokaw,Mark Halperin,Terry Richardson,Cristiano Ronaldo,Ryan Seacrest,Neil deGrasse Tyson,Aziz Ansari,Sean Hannity,Russell Simmons,Kevin Spacey,Stan Lee,George Takei,Bill O'Reilly,Ben Affleck,Sylvester Stallone,Jeremy Piven,Kimberly Guilfoyle,Chris Sacca,Luc Besson,Ryan Lizza,Brett Ratner,Louis C.K.,James Rosen,Oliver Stone,Charlie Rose,Cameron Mitchell,Marshall Faulk,Morgan Freeman,Morgan Spurlock,Allison Mack,Richard Dreyfuss,Ron Jeremy,Steven Seagal,Eric Greitens,Boyd Tinsley,Rhys James,Donovan McNabb,John Besh,Adrian Carrasquillo,Andrew Kreisberg,Harry Knowles,David Keyes,Bruce Weber,Corey Coleman,Jay Asher,Steve Jurvetson,Rick Najera,Patrick Witty,Ed Murray,Daylin Leach,James Franco,Sam Adams,Andy Signore,Robert Moore,Dillon Bates,Tom Ashbrook,Jeff Franklin,Garrison Keillor,Ben Vereen,Daniel Handler,Earl K. Sneed,Paul Haggis,Heath Evans,Lockhart Steele,Roy Price,Paul Shapiro,Stephen Henderson,Andy Savage,John Moore,Blake Farenthold,Amit Singhal,Harvey Weinstein,Charles Schwertner,Jonathan Schwartz,Matt Mondanile,Jason Mojica,Brian Linder,John Hockenberry,Jonathan Kaiman,Mike Germano,Dustin Hoffman,Justin Caldbeck,Curt Anderson,Dan Harmon,Wayne Pacelle,Kaj Larsen,Michael Oreskes,Paul Rosenthal,Nate Boulton,Chris Savino,Javier Palomarez,Jerry Richardson,Matt Dababneh,Eric Weinberger,Michael Meredith,Clay Johnson,Steve Lebsock,Andy Rubin,David Diaz,Tom Sizemore,Jeffrey Klein,Ed Crane,Hadrian Belove,Calvin Smyre,T. Florian Jaeger,Jeff Hoover,Shadie Elnashai,Patrick Meehan,Justin Huff,Daniel Zwerdling,Peter Aalbæk Jensen,Bryan Singer,Curtis Hill,Avital Ronell,Ken Friedman,Matt Manweller,Eric Schneiderman,David Sweeney,Nick Miccarelli,Cody Wilson,Robert Haufrecht,Ken Baker,Leonard Lopate,John Lasseter,David Sawyer,Demos Parneros,Chuck Close,Jeff Kruse,Michael Ferro,David Marchant,Roy Moore,Michael Feinberg,Adam Venit,Israel Horovitz,Tony Cornish,Paul Marciano,Dylan Howard,Keith Raniere,Max Ogden,Eddie Berganza,Zach Fansler,Gordon Edelstein,Jann Wenner,Vincent Cirrincione,Leon Wieseltier,Matt Lauer,Benjamin Genocchio,Steve Butts,Justin Parish,Kendall Fells,Sherman Alexie,Nick Sauer,Joel Kramer,John Kricfalusi,Ron Carlson,Wes Goodman,Randy Baumgardner,Dean Westlake,Seth Sabal,Robert Reece,Adam Berkowitz,Cliff Hite,James Toback,Knight Landesman,Murray Miller,Josh Zepnick,James Levine,Trent Franks,Andrea Ramsey,Andrew Creighton,Albert Schultz,Kevin Braun
2018-03-04,0.6388888888888888,0.946969696969697,0.0,0.14,0.4677419354838709,0.3333333333333333,0.3,0.0074591999999999,0.2666666666666666,0.12,0.0056,0.0178571428571428,0.0434782608695652,0.16,0.0588235294117647,0.1818181818181818,18.267162364384586,12.073863636363637,1.0,0.0,0.7102272727272727,0.2,3.6534324728769167,4.683887785739636,0.2857142857142857,0.217391304347826,3.31439393939394,4.807147990627522,0.2,0.2222222222222222,0.08,0.3428571428571428,0.0350877192982456,0.2367424242424242,0.0133333333333333,0.04,0.2934782608695652,0.0,0.12,0.0363636363636363,3.6534324728769167,0.0526315789473684,0.0,0.2413793103448276,0.7051282051282052,1.8,0.2105263157894736,0.03,0.02128,0.0408163265306122,0.037037037037037,0.0,0.0106382978723404,0.02,0.0,0.1,0.0754716981132075,0.09,0.0,0.00112,0.00448,0.02688,0.0,3.6534324728769167,0.515625,0.027027027027027,0.17,0.00448,0.03,0.39,0.0,0.05,0.05,0.0,0.056338028169014,0.0444444444444444,0.0,0.08,0.03472,0.04,0.0632911392405063,0.4489795918367347,0.01,0.01,3.6534324728769167,0.0,0.02,0.0,0.0,0.00112,0.0,0.0,0.00112,0.7,0.00784,0.00784,0.2580645161290322,0.01,0.01,0.0,0.00784,0.01,0.01,0.00448,0.0454545454545454,0.0,0.0,0.03472,0.04,0.05,0.03,0.11,0.125,0.0112,0.00336,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.00336,0.1904761904761904,0.03,0.0,0.01,0.0,0.0,0.03,0.04704,0.0319148936170212,0.0,0.02,0.01,0.064516129032258,0.01456,0.0,0.18,0.0,0.01,0.00784,0.0,0.00672,0.2272727272727272,0.02,0.00112,0.04,0.02,0.0,0.00448,0.0,0.0,0.0,0.01,0.0,0.0,2.312299033466403,0.00112,0.0,0.01008,0.00112,0.74,0.0,0.0,0.01,0.00672,0.0943396226415094,0.0,0.00112,0.0029008,0.00336,0.0,0.0,0.0,0.0,0.05,0.0,0.081081081081081,0.0,0.0166666666666666,0.0,0.01,0.01
2018-03-11,0.6666666666666666,0.946969696969697,0.0,0.27,0.4193548387096774,0.375,0.7,0.0062159999999999,0.2333333333333333,0.09,0.00448,0.0178571428571428,0.0434782608695652,0.12,0.0588235294117647,0.1363636363636363,14.613729891507669,2.1306818181818183,2.117647058823529,0.0,0.946969696969697,0.2,1.8267162364384584,4.683887785739636,0.1904761904761904,0.217391304347826,3.31439393939394,4.807147990627522,0.2,0.2777777777777778,0.08,0.3428571428571428,0.0175438596491228,0.0,0.0266666666666666,0.05,0.3695652173913043,0.0,0.11,0.0545454545454545,3.6534324728769167,0.0701754385964912,0.0,0.1724137931034483,0.8076923076923077,1.85,0.1578947368421052,0.02,0.02016,0.0510204081632653,0.0185185185185185,0.0,0.0212765957446808,0.03,0.0,0.15,0.1132075471698113,0.07,0.01,0.0,0.0,0.03472,0.0,3.6534324728769167,0.640625,0.027027027027027,0.17,0.0,0.03,0.07,0.0,0.05,0.03,0.0,0.0422535211267605,0.0222222222222222,0.0,0.07,0.02688,0.04,0.0632911392405063,0.3469387755102041,0.01,0.01,1.8267162364384584,0.0,0.01,0.01,0.0,0.00336,0.0,0.00336,0.00672,0.7,0.00672,0.00336,0.2258064516129032,0.01,0.01,0.0,0.00448,0.01,0.01,0.00112,0.0454545454545454,0.0,0.0,0.04032,0.03,0.0,0.03,0.1,0.15,0.00448,0.0056,0.0016576,0.00336,0.0,0.01,0.0,0.01,0.0,0.00112,0.00112,0.1904761904761904,0.03,0.0,0.01,0.0,0.0,0.03,0.03808,0.0212765957446808,0.0,0.03,0.01,0.064516129032258,0.02016,0.0,0.19,0.01,0.01,0.00112,0.0,0.00336,0.1818181818181818,0.02,0.00112,0.05,0.01,0.0,0.00448,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.00448,0.0,0.25,0.0,0.0,0.02,0.00336,0.0377358490566037,0.00112,0.00112,0.0,0.0056,0.0,0.0,0.0,0.0,0.06,0.0,0.7027027027027027,0.0,0.0,0.0,0.01,0.01
2018-03-18,0.6944444444444444,0.7102272727272727,0.0,0.11,0.3387096774193548,0.4166666666666667,0.3,0.0029008,0.2,0.11,0.0056,0.0178571428571428,0.0869565217391304,0.08,0.0588235294117647,0.1363636363636363,18.267162364384586,1.183712121212121,1.0588235294117647,0.0,0.946969696969697,0.3333333333333333,1.8267162364384584,4.683887785739636,0.1428571428571428,0.2608695652173913,7.812500000000001,4.807147990627522,0.24,0.2222222222222222,0.06,0.3142857142857143,0.0350877192982456,0.0,0.0266666666666666,0.03,0.3478260869565217,0.0,0.14,0.0727272727272727,3.6534324728769167,0.0526315789473684,0.0,0.1724137931034483,0.6794871794871795,2.6,0.1052631578947368,0.02,0.01904,0.0714285714285714,0.0185185185185185,0.0,0.0106382978723404,0.02,0.0,0.8,0.0377358490566037,0.09,0.0,0.00336,0.00336,0.03024,0.0,3.6534324728769167,0.515625,0.027027027027027,0.16,0.00448,0.02,0.03,0.0,0.05,0.03,0.0,0.028169014084507,0.0222222222222222,0.0,0.08,0.04032,0.02,0.1772151898734177,0.3265306122448979,0.02,0.01,1.8267162364384584,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.00112,0.8,0.00672,0.0,0.5806451612903226,0.01,0.0,0.0,0.00336,0.01,0.01,0.00336,0.0454545454545454,0.0,0.02,0.0448,0.03,0.0,0.03,0.08,0.15,0.0112,0.00448,0.0016576,0.0,0.0,0.01,0.00112,0.0,0.01,0.0,0.0,0.1428571428571428,0.03,0.0,0.0,0.0,0.0,0.02,0.028,0.0319148936170212,0.0,0.02,0.01,0.064516129032258,0.01792,0.0,0.21,0.0,0.11,0.00112,0.0,0.0056,0.0909090909090909,0.02,0.0,0.03,0.04,0.0,0.00448,0.0,0.0,0.00336,0.01,0.0,0.0,0.0,0.0,0.0,0.00896,0.0,0.28,0.0,0.0,0.01,0.00112,0.0188679245283018,0.00112,0.00112,0.0012431999999999,0.01344,0.0,0.0,0.0,0.0,0.06,0.00112,0.1351351351351351,0.0,0.0,0.0,0.02,0.02
2018-03-25,0.5833333333333334,0.946969696969697,0.0,0.09,0.3870967741935484,0.4166666666666667,0.2,0.0033152,0.2666666666666666,0.08,0.00896,0.0178571428571428,0.0869565217391304,0.08,0.1176470588235294,0.0909090909090909,12.78701365506921,1.183712121212121,0.8823529411764706,0.0,0.946969696969697,0.3333333333333333,1.8267162364384584,0.0,0.1904761904761904,0.3478260869565217,4.971590909090909,4.807147990627522,0.2,0.2222222222222222,0.11,0.3714285714285714,0.0175438596491228,0.0,0.0133333333333333,0.03,0.391304347826087,0.0,0.13,0.0545454545454545,3.6534324728769167,0.0526315789473684,3.6534324728769167,0.2068965517241379,0.8205128205128205,1.65,0.1052631578947368,0.03,0.02912,0.0612244897959183,0.0185185185185185,0.0,0.0106382978723404,0.01,0.01,0.2,0.0566037735849056,0.11,0.0,0.0,0.00112,0.028,0.0,3.6534324728769167,0.53125,0.027027027027027,0.17,0.00112,0.02,0.06,0.0,0.06,0.08,0.0,0.028169014084507,0.0111111111111111,0.0,0.09,0.03808,0.03,0.0632911392405063,0.3877551020408163,0.01,0.01,1.8267162364384584,0.0,0.03,0.01,0.0,0.0,0.01,0.0,0.00448,0.8,0.00336,0.00672,0.6129032258064516,0.01,0.0,0.0,0.00784,0.01,0.03,0.0,0.0909090909090909,0.0,0.0,0.04368,0.03,0.0,0.02,0.13,0.125,0.01456,0.00896,0.0016576,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.00112,0.1428571428571428,0.03,0.0,0.0,0.00112,0.0,0.01,0.0112,0.0212765957446808,0.0,0.02,0.0,0.064516129032258,0.02352,0.0,0.16,0.01,0.01,0.00112,0.0,0.00336,0.0,0.01,0.00784,0.04,0.02,1.68,0.00336,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.01232,0.0,0.14,0.0,0.0,0.5,0.00448,0.0,0.00448,0.00336,0.0016576,0.02688,0.0,0.0,0.0,0.0,0.03,0.0,0.054054054054054,0.0,0.0,0.0,0.03,0.01
2018-04-01,0.5555555555555556,1.183712121212121,0.0,0.07,0.3225806451612903,0.375,0.2,0.0016576,0.2333333333333333,0.09,0.01232,0.0178571428571428,0.0434782608695652,0.16,0.0588235294117647,0.1818181818181818,43.841189674523,0.946969696969697,0.8823529411764706,0.0,1.893939393939394,0.2666666666666666,1.8267162364384584,0.0,0.1904761904761904,0.4782608695652174,4.024621212121213,4.807147990627522,0.24,0.1666666666666666,0.1,0.4,0.0350877192982456,0.0,0.0266666666666666,0.05,0.3043478260869565,0.0,0.15,0.0363636363636363,5.480148709315375,0.0526315789473684,1.8267162364384584,0.2413793103448276,0.6538461538461539,1.5,0.1052631578947368,0.03,0.01568,0.0306122448979591,0.037037037037037,0.0,0.0106382978723404,0.01,0.01,0.07,0.0188679245283018,0.09,0.01,0.0,0.0,0.02464,0.0,3.6534324728769167,0.578125,0.027027027027027,0.15,0.0,0.02,0.02,0.0,0.08,0.19,0.0,0.056338028169014,0.0111111111111111,0.0,0.11,0.03696,0.03,0.0253164556962025,0.3469387755102041,0.44,0.01,1.8267162364384584,0.0,0.01,0.0,0.0,0.00336,0.01,0.0,0.00112,0.8,0.00336,0.01344,0.4516129032258064,0.0,0.0,0.0,0.00896,0.0,0.02,0.00112,0.1363636363636363,0.01,0.0,0.0459199999999999,0.03,0.0,0.02,0.09,0.175,0.0112,0.00784,0.0,0.00336,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.1428571428571428,0.03,0.0,0.01,0.00112,0.0,0.02,0.00448,0.0212765957446808,0.0,0.02,0.0,0.0967741935483871,0.02576,0.0,0.14,0.0,0.02,0.0,0.0,0.00112,0.0,0.01,0.0,0.04,0.01,0.52,0.00784,0.0,0.0,0.00336,0.02,0.0,0.0,2.312299033466403,0.0,0.01,0.00896,0.0,0.17,0.0,0.0,0.17,0.0168,0.0,0.0112,0.0,0.0,0.03472,0.0,0.0,0.0,0.0,0.04,0.0,0.081081081081081,0.0,0.0166666666666666,0.0,0.02,0.02
2018-04-08,0.8055555555555556,0.7102272727272727,0.0,0.09,0.3387096774193548,0.3333333333333333,0.2,0.0029008,0.2,0.11,0.0056,0.0,0.0434782608695652,0.08,0.0588235294117647,0.1363636363636363,25.57402731013842,1.4204545454545454,0.8823529411764706,0.0,2.3674242424242427,0.3333333333333333,3.6534324728769167,4.683887785739636,0.1904761904761904,0.3043478260869565,3.31439393939394,2.403573995313761,0.16,0.1111111111111111,0.11,0.5428571428571428,0.0175438596491228,0.0,0.0266666666666666,0.03,0.2826086956521739,0.0,0.13,0.0363636363636363,3.6534324728769167,0.0701754385964912,0.0,0.1379310344827586,0.7564102564102564,1.45,1.4473684210526316,0.02,0.02016,0.0510204081632653,0.037037037037037,0.0,0.0,0.01,0.02,0.06,0.0377358490566037,0.08,0.02,0.0,0.00112,0.01232,0.0,3.6534324728769167,0.5625,0.027027027027027,0.17,0.00112,0.05,0.02,0.0,0.06,0.11,0.0,0.028169014084507,0.0222222222222222,0.0,0.09,0.03808,0.02,0.0253164556962025,0.3673469387755102,0.05,0.0,1.8267162364384584,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.00784,0.00112,0.2580645161290322,0.01,0.01,0.0,0.00896,0.0,0.02,0.0,0.0909090909090909,0.0,0.0,0.05264,0.05,0.0,0.02,0.1,0.175,0.00448,0.00896,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0952380952380952,0.02,0.0,0.01,0.00336,0.0526315789473684,0.02,0.00448,0.0106382978723404,0.0,0.02,0.01,0.064516129032258,0.01904,0.0,0.15,0.0,0.01,0.0056,0.0,0.00448,0.0,0.0,0.00112,0.03,0.01,0.28,0.0056,0.0,0.00336,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.17,0.0,0.0,0.07,0.01344,0.0,0.0,0.00112,0.0,0.01008,0.0,0.0,0.0909090909090909,0.0,0.03,0.0,0.054054054054054,0.0,0.0166666666666666,0.0,0.01,0.04
2018-04-15,2.7777777777777777,0.7102272727272727,0.0,0.08,0.5645161290322581,0.375,0.2,0.0029008,0.2333333333333333,0.09,0.0056,0.0,0.0434782608695652,0.16,0.0588235294117647,0.1363636363636363,16.440446127946124,1.183712121212121,0.8235294117647058,0.0,15.388257575757578,0.2,1.8267162364384584,4.683887785739636,0.238095238095238,0.3478260869565217,2.840909090909091,2.403573995313761,0.12,0.2777777777777778,0.1,0.4,0.0175438596491228,0.0,0.0133333333333333,0.05,0.3804347826086957,0.0,0.12,0.0363636363636363,3.6534324728769167,0.0526315789473684,14.613729891507669,0.1724137931034483,0.782051282051282,1.35,0.7631578947368421,0.02,0.03136,0.0510204081632653,0.0185185185185185,0.0,0.0106382978723404,0.01,0.01,0.04,0.0188679245283018,0.1,0.0,0.0,0.0,0.02352,0.0,3.6534324728769167,0.515625,0.0405405405405405,0.14,0.00448,0.02,0.03,0.0,0.04,0.07,0.0,0.028169014084507,0.0111111111111111,0.0,0.08,0.0224,0.02,0.0126582278481012,0.3673469387755102,0.03,0.01,0.0,0.0,0.01,0.0,0.0,0.00448,0.0,0.0,0.00448,0.7,0.00784,0.0056,0.2258064516129032,0.0,0.01,0.0,0.00336,0.0,0.01,0.00112,0.0454545454545454,0.0,0.0,0.0336,0.04,0.0,0.02,0.09,0.1,0.00672,0.00784,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.00112,0.0,0.1904761904761904,0.03,0.0,0.01,0.00112,0.0526315789473684,0.02,0.0056,0.0212765957446808,0.0,0.02,0.0,0.064516129032258,0.02352,0.0,0.18,0.0,0.01,0.00896,0.0,0.00448,0.0,0.01,0.0,0.03,0.02,3.16,0.00896,0.0,0.0,0.00112,0.01,0.0,0.01,0.0,0.0,0.0,0.00784,0.0,0.16,0.0,0.0,0.04,0.01008,0.2264150943396226,0.0,0.0,0.0,0.02464,0.0,0.0,0.0,0.0,0.04,0.0,0.054054054054054,0.04,0.0166666666666666,0.01,0.01,0.01
2018-04-22,1.6111111111111112,0.4734848484848485,0.0,0.1,1.6129032258064515,0.4166666666666667,0.4,0.0045584,0.1666666666666666,0.09,0.00112,0.0178571428571428,0.0434782608695652,4.0,0.0588235294117647,0.1363636363636363,16.440446127946124,1.4204545454545454,0.7647058823529411,0.0,2.840909090909091,0.4,1.8267162364384584,4.683887785739636,0.1904761904761904,0.217391304347826,2.604166666666667,2.403573995313761,0.16,0.1666666666666666,0.07,0.4,0.0175438596491228,0.0,0.0266666666666666,0.09,0.4456521739130434,0.0,0.15,0.0727272727272727,3.6534324728769167,0.0526315789473684,20.093878600823043,0.1379310344827586,0.6538461538461539,1.5,0.2894736842105263,0.04,0.02352,0.0714285714285714,0.0185185185185185,0.0,0.0106382978723404,0.01,0.01,0.05,0.0566037735849056,0.06,0.0,0.00336,0.00336,0.03024,0.0,1.8267162364384584,0.484375,0.0135135135135135,0.16,0.00672,0.03,0.02,0.0,0.02,0.07,0.0,0.028169014084507,0.0444444444444444,0.0,0.09,0.02128,0.03,0.0126582278481012,0.4081632653061224,0.04,0.02,1.8267162364384584,0.0,0.01,0.01,0.0,0.0,0.01,0.00112,0.0,0.6,0.00336,0.00784,0.2258064516129032,0.0,0.01,0.0,0.00896,0.01,0.01,0.00112,0.0909090909090909,0.0,0.0,0.0324799999999999,0.02,0.0,0.03,0.08,0.125,0.00784,0.01232,0.0,0.0,0.0029008,0.01,0.0,0.16,0.0,0.0,0.0,0.1428571428571428,0.02,0.0108695652173913,0.01,0.0,0.0,0.02,0.0,0.0212765957446808,0.0016576,0.03,0.02,0.1290322580645161,0.0224,0.0,0.18,0.0,0.01,0.0112,0.0,0.0,0.0,0.0,0.00448,0.03,0.01,4.0,0.0112,0.0,0.0,0.00336,0.02,0.0,0.0,2.312299033466403,0.0,0.01,0.00896,0.0,0.13,0.0,0.0,0.04,0.00896,0.0377358490566037,0.00112,0.00112,0.0,0.00896,0.0,0.0,0.0,0.0,0.03,0.0,0.054054054054054,0.08,0.0166666666666666,0.0,0.01,0.01
2018-04-29,0.8333333333333334,0.4734848484848485,0.0,0.1,0.9838709677419356,0.4166666666666667,0.1,0.0016576,0.2333333333333333,0.09,0.00336,0.0178571428571428,0.0434782608695652,2.04,0.0588235294117647,0.1818181818181818,16.440446127946124,1.183712121212121,0.7058823529411765,0.0,1.4204545454545454,0.2,1.8267162364384584,4.683887785739636,0.1904761904761904,0.217391304347826,2.604166666666667,2.403573995313761,0.16,0.1666666666666666,0.14,0.4571428571428571,0.0175438596491228,0.0,0.0133333333333333,0.05,0.2934782608695652,1.8267162364384584,0.13,0.0545454545454545,3.6534324728769167,0.0526315789473684,3.6534324728769167,0.2068965517241379,0.6282051282051282,1.4,0.3684210526315789,0.04,0.0168,0.0510204081632653,0.0185185185185185,0.00336,0.0106382978723404,0.01,0.0,0.05,0.0377358490566037,0.09,0.01,0.0,0.00112,0.028,0.0,1.8267162364384584,0.453125,0.027027027027027,0.17,0.00112,0.02,0.05,0.0,0.02,0.03,0.0,0.028169014084507,0.0333333333333333,0.0,0.08,0.03024,0.02,0.0126582278481012,0.4693877551020408,0.01,0.01,1.8267162364384584,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.00112,0.7,0.0,0.0056,0.1612903225806451,0.01,0.01,0.0,0.00784,0.0,0.01,0.00336,0.0454545454545454,0.0,0.01,0.04816,0.1,0.0,0.02,0.09,0.1,0.0112,0.00336,0.0016576,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.1428571428571428,0.02,0.0,0.02,0.0,0.0,0.02,0.00112,0.0319148936170212,0.0,0.02,0.0,0.0967741935483871,0.02128,0.0,0.13,0.0,0.01,0.00448,0.0,0.00112,0.0,0.01,0.00112,0.03,0.01,0.72,0.00896,0.0,0.00112,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01232,0.00112,0.17,0.0,0.0,0.01,0.00112,0.0188679245283018,0.00896,0.00336,0.0,0.01008,0.0,0.0,0.0,0.0,0.04,0.0,0.081081081081081,0.0,0.0166666666666666,0.0,0.0,0.02
2018-05-06,0.6666666666666666,0.4734848484848485,0.0,0.08,1.2580645161290325,0.375,0.2,0.0,0.4,0.11,0.0056,0.0178571428571428,0.0434782608695652,0.4,0.0588235294117647,0.1363636363636363,16.440446127946124,0.946969696969697,0.7647058823529411,0.0,0.946969696969697,0.2,1.8267162364384584,4.683887785739636,0.1904761904761904,0.1739130434782608,2.840909090909091,4.807147990627522,0.2,3.611111111111111,0.07,0.5142857142857142,0.0,0.0,0.0266666666666666,0.05,0.3043478260869565,0.0,0.11,0.0363636363636363,1.8267162364384584,0.0526315789473684,1.8267162364384584,0.2413793103448276,0.6410256410256411,1.5,0.2894736842105263,0.04,0.0392,0.0510204081632653,0.0185185185185185,0.0,0.0,0.01,0.01,0.05,0.0377358490566037,0.08,0.01,0.0,0.0,0.02464,0.0,1.8267162364384584,0.453125,0.0135135135135135,0.14,0.00112,0.01,0.05,0.0,0.04,0.04,0.0,0.0422535211267605,0.0333333333333333,0.0,0.12,0.0224,0.01,0.0253164556962025,0.3265306122448979,0.01,0.01,1.8267162364384584,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.00112,0.6,0.00112,0.0056,0.3548387096774194,0.0,0.01,0.0,0.00336,0.01,0.01,0.0,0.0454545454545454,0.0,0.0,0.03584,0.06,0.0,0.03,0.1,0.275,0.0112,0.01344,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.1428571428571428,0.03,0.0,0.01,0.0,5.2631578947368425,0.03,0.02128,0.0212765957446808,0.0062159999999999,0.02,0.01,0.064516129032258,0.01792,0.0,0.12,0.0,0.02,0.00112,0.0,0.00336,0.0,0.01,0.00336,0.02,0.01,0.24,0.00784,0.0,0.0,0.00336,0.04,0.0,0.0,0.0,0.0,0.0,0.00336,0.0,0.16,0.0,0.0,0.03,0.01008,0.0,0.00112,0.0,0.0012431999999999,0.00336,0.0,0.0,0.0909090909090909,0.0,0.04,0.0,0.054054054054054,0.0,0.0,0.0,0.01,0.05
2018-05-13,0.5555555555555556,0.4734848484848485,0.0,0.09,0.7096774193548387,0.5833333333333334,0.2,0.0016576,0.2666666666666666,0.09,0.00672,0.0178571428571428,0.0434782608695652,0.16,0.0,0.2272727272727272,12.78701365506921,1.65719696969697,0.7647058823529411,0.0,0.946969696969697,0.1333333333333333,1.8267162364384584,4.683887785739636,0.1904761904761904,0.2608695652173913,2.840909090909091,2.403573995313761,0.2,0.9444444444444444,0.07,0.9142857142857144,0.0175438596491228,0.0,0.0133333333333333,0.04,0.2391304347826087,0.0,0.14,0.0545454545454545,1.8267162364384584,0.0526315789473684,1.8267162364384584,0.2758620689655172,0.5897435897435898,1.35,0.5789473684210527,0.81,0.03024,0.0408163265306122,0.0185185185185185,0.0,0.0106382978723404,0.01,0.02,0.03,0.0377358490566037,0.15,0.02,0.0,0.00112,0.02128,0.0,1.8267162364384584,0.40625,0.0135135135135135,0.17,0.00336,0.01,0.04,0.0,0.03,0.05,0.0,0.0422535211267605,0.0222222222222222,0.0,0.09,0.03024,0.02,0.0126582278481012,0.3265306122448979,0.05,0.0,1.8267162364384584,0.0,0.01,0.0,0.0,0.00112,0.01,0.01456,0.00448,0.6,0.00112,0.00448,0.2903225806451613,0.01,0.0,0.0,0.00896,0.02,0.01,0.0,0.1363636363636363,0.0,0.0,0.03472,0.04,0.0,0.03,0.09,0.125,0.0112,0.00784,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.00112,0.0,0.2857142857142857,0.03,0.0108695652173913,0.01,0.0,0.3157894736842105,0.02,0.00784,0.0319148936170212,0.0,0.03,0.0,0.1612903225806451,0.02128,0.0,0.13,0.0,0.02,0.00112,0.0,0.00336,0.0454545454545454,0.01,0.00336,0.03,0.02,0.4,0.00672,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.00336,0.0,0.00448,0.0,0.11,0.0,0.0,0.03,0.01456,0.0188679245283018,0.0,0.00112,0.0,0.00336,0.0,0.0,0.0,0.0,0.05,0.0,0.1081081081081081,0.0,0.0,0.0,0.01,0.02
2018-05-20,0.6388888888888888,0.4734848484848485,0.0,0.08,0.7096774193548387,0.4166666666666667,0.3,0.0,0.1666666666666666,0.09,0.00336,0.0178571428571428,0.0434782608695652,0.12,0.0588235294117647,0.0909090909090909,23.74731107369996,1.65719696969697,0.7058823529411765,0.0,0.946969696969697,0.2666666666666666,1.8267162364384584,4.683887785739636,0.3333333333333333,0.217391304347826,2.604166666666667,2.403573995313761,0.24,0.4444444444444444,0.07,2.857142857142857,0.0350877192982456,0.0,0.0133333333333333,0.09,0.3260869565217391,0.0,0.14,0.0363636363636363,34.707608492330706,0.0701754385964912,1.8267162364384584,0.3448275862068966,0.5641025641025641,1.45,0.2368421052631578,0.37,0.01904,0.0408163265306122,0.037037037037037,0.0,0.0,0.02,0.0,0.05,0.0377358490566037,0.32,0.02,0.00112,0.00112,0.03024,0.0,1.8267162364384584,0.453125,0.0135135135135135,0.13,0.0,0.01,0.03,0.0,0.02,0.04,0.0,0.0422535211267605,0.0222222222222222,0.0,0.14,0.01568,0.02,0.0126582278481012,0.3265306122448979,0.02,0.01,18.267162364384586,0.0,0.02,0.01,0.0,0.00112,0.01,0.00112,0.00112,0.9,0.00336,0.0056,0.2580645161290322,0.0,0.0,0.0,0.0112,0.23,0.01,0.00112,0.0454545454545454,0.0,0.0,0.0504,0.03,0.0,0.08,0.09,0.125,0.01568,0.00336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.03,0.0108695652173913,0.15,0.00112,0.1052631578947368,0.02,0.0,0.0212765957446808,0.0,0.03,0.0,0.0967741935483871,0.0168,0.0,0.14,0.0,0.0,0.00112,0.0,0.00448,0.0454545454545454,0.01,0.0,0.02,0.02,0.28,0.00448,0.0,0.0,0.00112,0.01,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.13,0.0,0.0,0.03,0.00784,0.0,0.00112,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.03,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,0.01
